listid,participant,verb,subject,consequent,valence,question,response,task,scenario
3,67,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.94,norming,swimmer-like
3,94,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.6,norming,swimmer-like
3,23,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.81,norming,swimmer-like
3,80,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.65,norming,swimmer-like
3,78,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.89,norming,swimmer-like
3,35,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.34,norming,swimmer-like
3,93,like,swimmer,want,positive,What proportion of swimmers generally want pools to warm up?,0.98,norming,swimmer-like
1,46,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.93,norming,mother-lie
1,56,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.8,norming,mother-lie
1,70,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.95,norming,mother-lie
1,42,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99,norming,mother-lie
1,86,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,3,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.93,norming,mother-lie
1,32,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.9,norming,mother-lie
1,75,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.87,norming,mother-lie
1,6,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.7,norming,mother-lie
1,39,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,72,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,24,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.63,norming,mother-lie
1,4,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,28,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.6,norming,mother-lie
1,22,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,5,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.78,norming,mother-lie
1,57,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.96,norming,mother-lie
1,9,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,13,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,73,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.92,norming,mother-lie
1,92,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.95,norming,mother-lie
1,97,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.83,norming,mother-lie
1,10,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,48,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.99999,norming,mother-lie
1,41,lie,mother,want,positive,What proportion of mothers generally want their families to save enough for college?,0.82,norming,mother-lie
1,46,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,56,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,70,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.03,norming,director-congratulate
1,42,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.05,norming,director-congratulate
1,86,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,3,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.09,norming,director-congratulate
1,32,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.04,norming,director-congratulate
1,75,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.09,norming,director-congratulate
1,6,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.27,norming,director-congratulate
1,39,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,72,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,24,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.04,norming,director-congratulate
1,4,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,28,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,22,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,5,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.01,norming,director-congratulate
1,57,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,9,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,13,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,73,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,92,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,97,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,1e-05,norming,director-congratulate
1,10,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.01,norming,director-congratulate
1,48,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.1,norming,director-congratulate
1,41,congratulate,director,want,negative,What proportion of actors generally want their films to flop?,0.02,norming,director-congratulate
1,46,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.02,norming,shopkeeper-doubt
1,56,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,70,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,42,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,86,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,3,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.09,norming,shopkeeper-doubt
1,32,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.02,norming,shopkeeper-doubt
1,75,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.14,norming,shopkeeper-doubt
1,6,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.61,norming,shopkeeper-doubt
1,39,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,72,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,24,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.08,norming,shopkeeper-doubt
1,4,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,28,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,22,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,5,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.01,norming,shopkeeper-doubt
1,57,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,9,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,13,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.1,norming,shopkeeper-doubt
1,73,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,92,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,97,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,10,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,1e-05,norming,shopkeeper-doubt
1,48,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.02,norming,shopkeeper-doubt
1,41,doubt,shopkeeper,want,negative,What proportion of shopkeepers generally want their shipments to arrive late?,0.05,norming,shopkeeper-doubt
3,0,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,17,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.05,norming,deliveryman-regret
3,43,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.09,norming,deliveryman-regret
3,87,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,14,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,11,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.04,norming,deliveryman-regret
3,99,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,55,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.09,norming,deliveryman-regret
3,81,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.02,norming,deliveryman-regret
3,77,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,54,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.05,norming,deliveryman-regret
3,53,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,60,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,79,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,58,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,8,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,91,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,40,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,67,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,1e-05,norming,deliveryman-regret
3,94,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.12,norming,deliveryman-regret
3,23,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.01,norming,deliveryman-regret
3,80,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.06,norming,deliveryman-regret
3,78,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.02,norming,deliveryman-regret
3,35,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.13,norming,deliveryman-regret
3,93,regret,deliveryman,want,negative,What proportion of deliverymen generally want packages to get wet?,0.02,norming,deliveryman-regret
1,46,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.05,norming,economist-mislead
1,56,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,70,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.05,norming,economist-mislead
1,42,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.1,norming,economist-mislead
1,86,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.03,norming,economist-mislead
1,3,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,32,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.08,norming,economist-mislead
1,75,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.16,norming,economist-mislead
1,6,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.12,norming,economist-mislead
1,39,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,72,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,24,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.32,norming,economist-mislead
1,4,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.05,norming,economist-mislead
1,28,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,22,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.08,norming,economist-mislead
1,5,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,57,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.02,norming,economist-mislead
1,9,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,13,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.15,norming,economist-mislead
1,73,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,92,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,97,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.08,norming,economist-mislead
1,10,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.11,norming,economist-mislead
1,48,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,1e-05,norming,economist-mislead
1,41,mislead,economist,want,negative,What proportion of economists generally want the market to collapse?,0.06,norming,economist-mislead
1,46,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.77,norming,priest-love
1,56,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,70,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.7,norming,priest-love
1,42,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.75,norming,priest-love
1,86,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.89,norming,priest-love
1,3,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.93,norming,priest-love
1,32,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.81,norming,priest-love
1,75,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.91,norming,priest-love
1,6,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.66,norming,priest-love
1,39,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,72,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,24,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.92,norming,priest-love
1,4,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,28,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,22,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,5,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,57,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,9,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,13,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,73,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,92,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,97,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,10,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.99999,norming,priest-love
1,48,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.82,norming,priest-love
1,41,love,priest,want,positive,What proportion of priests generally want their congregations to like their sermons?,0.88,norming,priest-love
3,0,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.86,norming,moderator-congratulate
3,17,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.76,norming,moderator-congratulate
3,43,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.8,norming,moderator-congratulate
3,87,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.9,norming,moderator-congratulate
3,14,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.76,norming,moderator-congratulate
3,11,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.87,norming,moderator-congratulate
3,99,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.99999,norming,moderator-congratulate
3,55,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.72,norming,moderator-congratulate
3,81,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.91,norming,moderator-congratulate
3,77,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.8,norming,moderator-congratulate
3,54,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.62,norming,moderator-congratulate
3,53,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.99,norming,moderator-congratulate
3,60,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.9,norming,moderator-congratulate
3,79,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.99999,norming,moderator-congratulate
3,58,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.99999,norming,moderator-congratulate
3,8,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.44,norming,moderator-congratulate
3,91,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.51,norming,moderator-congratulate
3,40,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.99999,norming,moderator-congratulate
3,67,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.61,norming,moderator-congratulate
3,94,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.74,norming,moderator-congratulate
3,23,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.81,norming,moderator-congratulate
3,80,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.98,norming,moderator-congratulate
3,78,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.9,norming,moderator-congratulate
3,35,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.63,norming,moderator-congratulate
3,93,congratulate,moderator,want,positive,What proportion of debators generally want debates to be civil?,0.85,norming,moderator-congratulate
3,0,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,17,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,43,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,0.11,norming,uncle-apologize
3,87,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,14,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,0.99999,norming,uncle-apologize
3,11,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,0.04,norming,uncle-apologize
3,99,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,55,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,0.05,norming,uncle-apologize
3,81,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,77,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,54,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,0.05,norming,uncle-apologize
3,53,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,60,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,79,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,58,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,8,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,91,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,40,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,67,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,94,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,23,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,80,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,78,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,35,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,0.05,norming,uncle-apologize
3,93,apologize,uncle,want,negative,What proportion of nieces generally want their birthday cards to get lost in the mail?,1e-05,norming,uncle-apologize
3,0,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,17,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.95,norming,pilot-mislead
3,43,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99,norming,pilot-mislead
3,87,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,14,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,11,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.84,norming,pilot-mislead
3,99,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,55,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,81,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.92,norming,pilot-mislead
3,77,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,54,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.98,norming,pilot-mislead
3,53,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.98,norming,pilot-mislead
3,60,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.96,norming,pilot-mislead
3,79,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,58,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,8,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,91,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,40,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,67,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,94,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,23,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.98,norming,pilot-mislead
3,80,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,78,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,35,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.95,norming,pilot-mislead
3,93,mislead,pilot,want,positive,What proportion of pilots generally want planes to be cleared for take-off?,0.99999,norming,pilot-mislead
3,0,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,17,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,43,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,0.03,norming,landlord-hope
3,87,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,14,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,11,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,0.07,norming,landlord-hope
3,99,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,55,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,81,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,77,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,54,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,0.02,norming,landlord-hope
3,53,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,60,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,79,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,58,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,8,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,91,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,40,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,67,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,94,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,23,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,80,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,78,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
3,35,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,0.01,norming,landlord-hope
3,93,hope,landlord,want,negative,What proportion of landlords generally want tenants to trash the place?,1e-05,norming,landlord-hope
1,46,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.82,norming,pharmacist-notify
1,56,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,70,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,42,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.5,norming,pharmacist-notify
1,86,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.85,norming,pharmacist-notify
