listid,participant,verb,subject,consequent,valence,question,response,task,scenario
1,92,notify,analyst,believe,negative,What proportion of analysts generally believe that their companies will lose money?,0.14,norming,analyst-notify
1,97,notify,analyst,believe,negative,What proportion of analysts generally believe that their companies will lose money?,0.1,norming,analyst-notify
1,10,notify,analyst,believe,negative,What proportion of analysts generally believe that their companies will lose money?,0.29,norming,analyst-notify
1,48,notify,analyst,believe,negative,What proportion of analysts generally believe that their companies will lose money?,0.32,norming,analyst-notify
1,41,notify,analyst,believe,negative,What proportion of analysts generally believe that their companies will lose money?,0.36,norming,analyst-notify
1,46,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.84,norming,swimmer-like
1,56,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,1e-05,norming,swimmer-like
1,70,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.3,norming,swimmer-like
1,42,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.01,norming,swimmer-like
1,86,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.8,norming,swimmer-like
1,3,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.74,norming,swimmer-like
1,32,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.31,norming,swimmer-like
1,75,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.74,norming,swimmer-like
1,6,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.8,norming,swimmer-like
1,39,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.9,norming,swimmer-like
1,72,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.99999,norming,swimmer-like
1,24,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.34,norming,swimmer-like
1,4,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.5,norming,swimmer-like
1,28,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.8,norming,swimmer-like
1,22,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.63,norming,swimmer-like
1,5,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.68,norming,swimmer-like
1,57,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.86,norming,swimmer-like
1,9,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.99999,norming,swimmer-like
1,13,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.9,norming,swimmer-like
1,73,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.65,norming,swimmer-like
1,92,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.5,norming,swimmer-like
1,97,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.88,norming,swimmer-like
1,10,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.82,norming,swimmer-like
1,48,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.55,norming,swimmer-like
1,41,like,swimmer,believe,positive,What proportion of swimmers generally believe that pools will warm up?,0.25,norming,swimmer-like
3,0,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.34,norming,mother-lie
3,17,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.58,norming,mother-lie
3,43,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.33,norming,mother-lie
3,87,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.45,norming,mother-lie
3,14,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.4,norming,mother-lie
3,11,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.4,norming,mother-lie
3,99,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.99999,norming,mother-lie
3,55,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.96,norming,mother-lie
3,81,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.38,norming,mother-lie
3,77,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.5,norming,mother-lie
3,54,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.33,norming,mother-lie
3,53,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.55,norming,mother-lie
3,60,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.4,norming,mother-lie
3,79,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.64,norming,mother-lie
3,58,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.85,norming,mother-lie
3,8,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.33,norming,mother-lie
3,91,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.33,norming,mother-lie
3,40,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.17,norming,mother-lie
3,67,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.2,norming,mother-lie
3,94,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.28,norming,mother-lie
3,23,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.65,norming,mother-lie
3,80,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.4,norming,mother-lie
3,78,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.42,norming,mother-lie
3,35,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.27,norming,mother-lie
3,93,lie,mother,believe,positive,What proportion of mothers generally believe that their families will save enough for college?,0.35,norming,mother-lie
3,0,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,1e-05,norming,director-congratulate
3,17,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.08,norming,director-congratulate
3,43,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.17,norming,director-congratulate
3,87,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.18,norming,director-congratulate
3,14,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.02,norming,director-congratulate
3,11,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.15,norming,director-congratulate
3,99,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,1e-05,norming,director-congratulate
3,55,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.06,norming,director-congratulate
3,81,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.24,norming,director-congratulate
3,77,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.15,norming,director-congratulate
3,54,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.06,norming,director-congratulate
3,53,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.1,norming,director-congratulate
3,60,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.35,norming,director-congratulate
3,79,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.16,norming,director-congratulate
3,58,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.06,norming,director-congratulate
3,8,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.1,norming,director-congratulate
3,91,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.05,norming,director-congratulate
3,40,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,1e-05,norming,director-congratulate
3,67,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.4,norming,director-congratulate
3,94,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.15,norming,director-congratulate
3,23,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.28,norming,director-congratulate
3,80,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.1,norming,director-congratulate
3,78,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.11,norming,director-congratulate
3,35,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.3,norming,director-congratulate
3,93,congratulate,director,believe,negative,What proportion of actors generally believe that their films will flop?,0.17,norming,director-congratulate
3,0,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.29,norming,shopkeeper-doubt
3,17,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.22,norming,shopkeeper-doubt
3,43,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.27,norming,shopkeeper-doubt
3,87,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.2,norming,shopkeeper-doubt
3,14,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.36,norming,shopkeeper-doubt
3,11,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.18,norming,shopkeeper-doubt
3,99,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,1e-05,norming,shopkeeper-doubt
3,55,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.61,norming,shopkeeper-doubt
3,81,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.38,norming,shopkeeper-doubt
3,77,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.05,norming,shopkeeper-doubt
3,54,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.49,norming,shopkeeper-doubt
3,53,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.3,norming,shopkeeper-doubt
3,60,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.2,norming,shopkeeper-doubt
3,79,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.05,norming,shopkeeper-doubt
3,58,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,1e-05,norming,shopkeeper-doubt
3,8,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.05,norming,shopkeeper-doubt
3,91,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.8,norming,shopkeeper-doubt
3,40,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,1e-05,norming,shopkeeper-doubt
3,67,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.5,norming,shopkeeper-doubt
3,94,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.58,norming,shopkeeper-doubt
3,23,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.32,norming,shopkeeper-doubt
3,80,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.2,norming,shopkeeper-doubt
3,78,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.09,norming,shopkeeper-doubt
3,35,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.21,norming,shopkeeper-doubt
3,93,doubt,shopkeeper,believe,negative,What proportion of shopkeepers generally believe that their shipments will arrive late?,0.19,norming,shopkeeper-doubt
1,46,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.45,norming,deliveryman-regret
1,56,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.29,norming,deliveryman-regret
1,70,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.4,norming,deliveryman-regret
1,42,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.1,norming,deliveryman-regret
1,86,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.23,norming,deliveryman-regret
1,3,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.25,norming,deliveryman-regret
1,32,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.07,norming,deliveryman-regret
1,75,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.2,norming,deliveryman-regret
1,6,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.21,norming,deliveryman-regret
1,39,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.2,norming,deliveryman-regret
1,72,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,1e-05,norming,deliveryman-regret
1,24,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.3,norming,deliveryman-regret
1,4,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.05,norming,deliveryman-regret
1,28,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.04,norming,deliveryman-regret
1,22,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.15,norming,deliveryman-regret
1,5,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.61,norming,deliveryman-regret
1,57,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,1e-05,norming,deliveryman-regret
1,9,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.08,norming,deliveryman-regret
1,13,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.9,norming,deliveryman-regret
1,73,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,1e-05,norming,deliveryman-regret
1,92,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,1e-05,norming,deliveryman-regret
1,97,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.13,norming,deliveryman-regret
1,10,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.5,norming,deliveryman-regret
1,48,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.63,norming,deliveryman-regret
1,41,regret,deliveryman,believe,negative,What proportion of deliverymen generally believe that packages will get wet?,0.1,norming,deliveryman-regret
3,0,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.29,norming,economist-mislead
3,17,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.22,norming,economist-mislead
3,43,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.12,norming,economist-mislead
3,87,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.25,norming,economist-mislead
3,14,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.25,norming,economist-mislead
3,11,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.33,norming,economist-mislead
3,99,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.5,norming,economist-mislead
3,55,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.37,norming,economist-mislead
3,81,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.11,norming,economist-mislead
3,77,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.06,norming,economist-mislead
3,54,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.15,norming,economist-mislead
3,53,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.1,norming,economist-mislead
3,60,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.3,norming,economist-mislead
3,79,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.22,norming,economist-mislead
3,58,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.12,norming,economist-mislead
3,8,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,1e-05,norming,economist-mislead
3,91,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.72,norming,economist-mislead
3,40,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.22,norming,economist-mislead
3,67,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.34,norming,economist-mislead
3,94,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.31,norming,economist-mislead
3,23,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.28,norming,economist-mislead
3,80,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.13,norming,economist-mislead
3,78,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.35,norming,economist-mislead
3,35,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.16,norming,economist-mislead
3,93,mislead,economist,believe,negative,What proportion of economists generally believe that the market will collapse?,0.19,norming,economist-mislead
3,0,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.72,norming,priest-love
3,17,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.71,norming,priest-love
3,43,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.79,norming,priest-love
3,87,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.63,norming,priest-love
3,14,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.99999,norming,priest-love
3,11,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.65,norming,priest-love
3,99,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.99,norming,priest-love
3,55,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.75,norming,priest-love
3,81,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.61,norming,priest-love
3,77,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.93,norming,priest-love
3,54,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.85,norming,priest-love
3,53,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.8,norming,priest-love
3,60,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.5,norming,priest-love
3,79,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.77,norming,priest-love
3,58,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.83,norming,priest-love
3,8,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.99999,norming,priest-love
3,91,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.7,norming,priest-love
3,40,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.97,norming,priest-love
3,67,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.59,norming,priest-love
3,94,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.75,norming,priest-love
3,23,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.73,norming,priest-love
3,80,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.95,norming,priest-love
3,78,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.76,norming,priest-love
3,35,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.76,norming,priest-love
3,93,love,priest,believe,positive,What proportion of priests generally believe that their congregations will like their sermons?,0.7,norming,priest-love
1,46,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.39,norming,moderator-congratulate
1,56,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.82,norming,moderator-congratulate
1,70,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.48,norming,moderator-congratulate
1,42,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.7,norming,moderator-congratulate
1,86,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.75,norming,moderator-congratulate
1,3,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.66,norming,moderator-congratulate
1,32,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.57,norming,moderator-congratulate
1,75,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.64,norming,moderator-congratulate
1,6,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.36,norming,moderator-congratulate
1,39,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.3,norming,moderator-congratulate
1,72,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.99999,norming,moderator-congratulate
1,24,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.67,norming,moderator-congratulate
1,4,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.9,norming,moderator-congratulate
1,28,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.7,norming,moderator-congratulate
1,22,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.32,norming,moderator-congratulate
1,5,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.74,norming,moderator-congratulate
1,57,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.81,norming,moderator-congratulate
1,9,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.89,norming,moderator-congratulate
1,13,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.75,norming,moderator-congratulate
1,73,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.99999,norming,moderator-congratulate
1,92,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.7,norming,moderator-congratulate
1,97,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.78,norming,moderator-congratulate
1,10,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.71,norming,moderator-congratulate
1,48,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.41,norming,moderator-congratulate
1,41,congratulate,moderator,believe,positive,What proportion of debators generally believe that debates will be civil?,0.76,norming,moderator-congratulate
1,46,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.06,norming,uncle-apologize
1,56,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.09,norming,uncle-apologize
1,70,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.25,norming,uncle-apologize
1,42,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.05,norming,uncle-apologize
1,86,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.11,norming,uncle-apologize
1,3,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.11,norming,uncle-apologize
1,32,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.03,norming,uncle-apologize
1,75,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.15,norming,uncle-apologize
1,6,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.38,norming,uncle-apologize
1,39,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,1e-05,norming,uncle-apologize
1,72,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,1e-05,norming,uncle-apologize
1,24,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.31,norming,uncle-apologize
1,4,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.03,norming,uncle-apologize
1,28,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,1e-05,norming,uncle-apologize
1,22,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.25,norming,uncle-apologize
1,5,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.11,norming,uncle-apologize
1,57,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.04,norming,uncle-apologize
1,9,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,1e-05,norming,uncle-apologize
1,13,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.05,norming,uncle-apologize
1,73,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,1e-05,norming,uncle-apologize
1,92,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,1e-05,norming,uncle-apologize
1,97,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.04,norming,uncle-apologize
1,10,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.12,norming,uncle-apologize
1,48,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.41,norming,uncle-apologize
1,41,apologize,uncle,believe,negative,What proportion of nieces generally believe that their birthday cards will get lost in the mail?,0.11,norming,uncle-apologize
1,46,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.89,norming,pilot-mislead
1,56,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,70,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.75,norming,pilot-mislead
1,42,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,86,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.91,norming,pilot-mislead
1,3,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.94,norming,pilot-mislead
1,32,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.9,norming,pilot-mislead
1,75,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.9,norming,pilot-mislead
1,6,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.71,norming,pilot-mislead
1,39,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,72,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,24,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.84,norming,pilot-mislead
1,4,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.95,norming,pilot-mislead
1,28,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.96,norming,pilot-mislead
1,22,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.5,norming,pilot-mislead
1,5,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.92,norming,pilot-mislead
1,57,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.94,norming,pilot-mislead
1,9,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,13,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,73,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
